Year,Géographie,Sexe,Groupe d'âge,Caractéristiques démographiques déterminées,Value
2016,Colombie-Britannique,Hommes,25 à 64 ans,Total identité autochtone,65.7
2016,Colombie-Britannique,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),61.2
2016,Colombie-Britannique,Hommes,25 à 64 ans,Métis,73.8
2016,Colombie-Britannique,Hommes,25 à 64 ans,Inuk (Inuit),73.8
2016,Colombie-Britannique,Hommes,25 à 64 ans,Identité non autochtone,87.3
2016,Colombie-Britannique,Hommes,65 à 74 ans,"Total, toutes les personnes",78.5
2016,Colombie-Britannique,Hommes,65 à 74 ans,Non-immigrants,76.9
2016,Colombie-Britannique,Hommes,65 à 74 ans,Immigrants,81.1
2016,Colombie-Britannique,Hommes,65 à 74 ans,Résidents non permanents,72.6
2016,Colombie-Britannique,Hommes,65 à 74 ans,Total de la population des minorités visibles,75.8
2016,Colombie-Britannique,Hommes,65 à 74 ans,Pas une minorité visible,79.1
2016,Colombie-Britannique,Hommes,65 à 74 ans,Total identité autochtone,55.0
2016,Colombie-Britannique,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),50.1
2016,Colombie-Britannique,Hommes,65 à 74 ans,Métis,61.2
2016,Colombie-Britannique,Hommes,65 à 74 ans,Inuk (Inuit),40.0
2016,Colombie-Britannique,Hommes,65 à 74 ans,Identité non autochtone,79.2
2016,Colombie-Britannique,Hommes,75 ans et plus,"Total, toutes les personnes",63.0
2016,Colombie-Britannique,Hommes,75 ans et plus,Non-immigrants,59.5
2016,Colombie-Britannique,Hommes,75 ans et plus,Immigrants,67.0
2016,Colombie-Britannique,Hommes,75 ans et plus,Résidents non permanents,64.5
2016,Colombie-Britannique,Hommes,75 ans et plus,Total de la population des minorités visibles,63.1
2016,Colombie-Britannique,Hommes,75 ans et plus,Pas une minorité visible,63.0
2016,Colombie-Britannique,Hommes,75 ans et plus,Total identité autochtone,31.4
2016,Colombie-Britannique,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),24.1
2016,Colombie-Britannique,Hommes,75 ans et plus,Métis,39.7
2016,Colombie-Britannique,Hommes,75 ans et plus,Inuk (Inuit),0.0
2016,Colombie-Britannique,Hommes,75 ans et plus,Identité non autochtone,63.6
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",83.3
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,83.5
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,82.7
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,88.9
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.0
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,83.9
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,68.8
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),64.6
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,75.9
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),66.1
2016,Colombie-Britannique,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,84.2
2016,Colombie-Britannique,Femmes,15 à 24 ans,"Total, toutes les personnes",68.5
2016,Colombie-Britannique,Femmes,15 à 24 ans,Non-immigrants,66.4
2016,Colombie-Britannique,Femmes,15 à 24 ans,Immigrants,73.6
2016,Colombie-Britannique,Femmes,15 à 24 ans,Résidents non permanents,80.5
2016,Colombie-Britannique,Femmes,15 à 24 ans,Total de la population des minorités visibles,71.8
2016,Colombie-Britannique,Femmes,15 à 24 ans,Pas une minorité visible,66.4
2016,Colombie-Britannique,Femmes,15 à 24 ans,Total identité autochtone,56.2
2016,Colombie-Britannique,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),53.1
2016,Colombie-Britannique,Femmes,15 à 24 ans,Métis,62.4
2016,Colombie-Britannique,Femmes,15 à 24 ans,Inuk (Inuit),50.0
2016,Colombie-Britannique,Femmes,15 à 24 ans,Identité non autochtone,69.6
2016,Colombie-Britannique,Femmes,25 à 64 ans,"Total, toutes les personnes",90.0
2016,Colombie-Britannique,Femmes,25 à 64 ans,Non-immigrants,90.2
2016,Colombie-Britannique,Femmes,25 à 64 ans,Immigrants,89.2
2016,Colombie-Britannique,Femmes,25 à 64 ans,Résidents non permanents,95.1
2016,Colombie-Britannique,Femmes,25 à 64 ans,Total de la population des minorités visibles,89.2
2016,Colombie-Britannique,Femmes,25 à 64 ans,Pas une minorité visible,90.3
2016,Colombie-Britannique,Femmes,25 à 64 ans,Total identité autochtone,75.2
2016,Colombie-Britannique,Femmes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),70.8
2016,Colombie-Britannique,Femmes,25 à 64 ans,Métis,82.7
2016,Colombie-Britannique,Femmes,25 à 64 ans,Inuk (Inuit),69.3
2016,Colombie-Britannique,Femmes,25 à 64 ans,Identité non autochtone,90.9
2016,Colombie-Britannique,Femmes,65 à 74 ans,"Total, toutes les personnes",79.0
2016,Colombie-Britannique,Femmes,65 à 74 ans,Non-immigrants,81.1
2016,Colombie-Britannique,Femmes,65 à 74 ans,Immigrants,75.9
2016,Colombie-Britannique,Femmes,65 à 74 ans,Résidents non permanents,67.2
2016,Colombie-Britannique,Femmes,65 à 74 ans,Total de la population des minorités visibles,66.8
2016,Colombie-Britannique,Femmes,65 à 74 ans,Pas une minorité visible,82.1
2016,Colombie-Britannique,Femmes,65 à 74 ans,Total identité autochtone,59.4
2016,Colombie-Britannique,Femmes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),54.6
2016,Colombie-Britannique,Femmes,65 à 74 ans,Métis,65.5
2016,Colombie-Britannique,Femmes,65 à 74 ans,Inuk (Inuit),60.0
2016,Colombie-Britannique,Femmes,65 à 74 ans,Identité non autochtone,79.6
2016,Colombie-Britannique,Femmes,75 ans et plus,"Total, toutes les personnes",61.8
2016,Colombie-Britannique,Femmes,75 ans et plus,Non-immigrants,65.0
2016,Colombie-Britannique,Femmes,75 ans et plus,Immigrants,57.8
2016,Colombie-Britannique,Femmes,75 ans et plus,Résidents non permanents,57.1
2016,Colombie-Britannique,Femmes,75 ans et plus,Total de la population des minorités visibles,45.8
2016,Colombie-Britannique,Femmes,75 ans et plus,Pas une minorité visible,65.9
2016,Colombie-Britannique,Femmes,75 ans et plus,Total identité autochtone,37.4
2016,Colombie-Britannique,Femmes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),33.1
2016,Colombie-Britannique,Femmes,75 ans et plus,Métis,43.4
2016,Colombie-Britannique,Femmes,75 ans et plus,Inuk (Inuit),150.0
2016,Colombie-Britannique,Femmes,75 ans et plus,Identité non autochtone,62.3
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",79.2
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,77.1
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,89.7
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,94.0
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,86.0
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,78.6
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,60.1
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),58.2
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Métis,73.8
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),55.9
2016,Yukon,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,84.5
2016,Yukon,Les deux sexes,15 à 24 ans,"Total, toutes les personnes",57.7
2016,Yukon,Les deux sexes,15 à 24 ans,Non-immigrants,57.0
2016,Yukon,Les deux sexes,15 à 24 ans,Immigrants,58.7
2016,Yukon,Les deux sexes,15 à 24 ans,Résidents non permanents,81.3
2016,Yukon,Les deux sexes,15 à 24 ans,Total de la population des minorités visibles,58.2
2016,Yukon,Les deux sexes,15 à 24 ans,Pas une minorité visible,57.5
2016,Yukon,Les deux sexes,15 à 24 ans,Total identité autochtone,44.8
2016,Yukon,Les deux sexes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),45.8
2016,Yukon,Les deux sexes,15 à 24 ans,Métis,51.7
2016,Yukon,Les deux sexes,15 à 24 ans,Inuk (Inuit),21.4
2016,Yukon,Les deux sexes,15 à 24 ans,Identité non autochtone,64.0
2016,Yukon,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",84.8
2016,Yukon,Les deux sexes,25 à 64 ans,Non-immigrants,83.1
2016,Yukon,Les deux sexes,25 à 64 ans,Immigrants,94.2
2016,Yukon,Les deux sexes,25 à 64 ans,Résidents non permanents,95.5
2016,Yukon,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,93.5
2016,Yukon,Les deux sexes,25 à 64 ans,Pas une minorité visible,84.1
2016,Yukon,Les deux sexes,25 à 64 ans,Total identité autochtone,66.6
2016,Yukon,Les deux sexes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),64.3
2016,Yukon,Les deux sexes,25 à 64 ans,Métis,79.7
2016,Yukon,Les deux sexes,25 à 64 ans,Inuk (Inuit),75.0
2016,Yukon,Les deux sexes,25 à 64 ans,Identité non autochtone,89.7
2016,Yukon,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",75.3
2016,Yukon,Les deux sexes,65 à 74 ans,Non-immigrants,71.9
2016,Yukon,Les deux sexes,65 à 74 ans,Immigrants,87.5
2016,Yukon,Les deux sexes,65 à 74 ans,Résidents non permanents,0.0
2016,Yukon,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,90.0
2016,Yukon,Les deux sexes,65 à 74 ans,Pas une minorité visible,74.9
2016,Yukon,Les deux sexes,65 à 74 ans,Total identité autochtone,57.0
2016,Yukon,Les deux sexes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),56.3
2016,Yukon,Les deux sexes,65 à 74 ans,Métis,60.0
2016,Yukon,Les deux sexes,65 à 74 ans,Inuk (Inuit),0.0
2016,Yukon,Les deux sexes,65 à 74 ans,Identité non autochtone,78.7
2016,Yukon,Les deux sexes,75 ans et plus,"Total, toutes les personnes",56.0
2016,Yukon,Les deux sexes,75 ans et plus,Non-immigrants,48.3
2016,Yukon,Les deux sexes,75 ans et plus,Immigrants,82.7
2016,Yukon,Les deux sexes,75 ans et plus,Résidents non permanents,100.0
2016,Yukon,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,62.5
2016,Yukon,Les deux sexes,75 ans et plus,Pas une minorité visible,56.0
2016,Yukon,Les deux sexes,75 ans et plus,Total identité autochtone,20.9
2016,Yukon,Les deux sexes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),19.5
2016,Yukon,Les deux sexes,75 ans et plus,Métis,100.0
2016,Yukon,Les deux sexes,75 ans et plus,Inuk (Inuit),0.0
2016,Yukon,Les deux sexes,75 ans et plus,Identité non autochtone,64.0
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",75.8
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,73.1
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,90.2
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,95.9
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,86.7
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,75.0
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,55.6
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),53.3
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,73.0
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),77.8
2016,Yukon,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,81.0
2016,Yukon,Hommes,15 à 24 ans,"Total, toutes les personnes",60.5
2016,Yukon,Hommes,15 à 24 ans,Non-immigrants,58.8
2016,Yukon,Hommes,15 à 24 ans,Immigrants,66.7
2016,Yukon,Hommes,15 à 24 ans,Résidents non permanents,92.3
2016,Yukon,Hommes,15 à 24 ans,Total de la population des minorités visibles,65.9
2016,Yukon,Hommes,15 à 24 ans,Pas une minorité visible,59.9
2016,Yukon,Hommes,15 à 24 ans,Total identité autochtone,49.2
2016,Yukon,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),50.0
2016,Yukon,Hommes,15 à 24 ans,Métis,61.5
2016,Yukon,Hommes,15 à 24 ans,Inuk (Inuit),50.0
2016,Yukon,Hommes,15 à 24 ans,Identité non autochtone,65.7
2016,Yukon,Hommes,25 à 64 ans,"Total, toutes les personnes",80.5
2016,Yukon,Hommes,25 à 64 ans,Non-immigrants,78.1
2016,Yukon,Hommes,25 à 64 ans,Immigrants,93.9
2016,Yukon,Hommes,25 à 64 ans,Résidents non permanents,97.1
2016,Yukon,Hommes,25 à 64 ans,Total de la population des minorités visibles,92.6
2016,Yukon,Hommes,25 à 64 ans,Pas une minorité visible,79.6
2016,Yukon,Hommes,25 à 64 ans,Total identité autochtone,60.0
2016,Yukon,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),57.8
2016,Yukon,Hommes,25 à 64 ans,Métis,80.0
2016,Yukon,Hommes,25 à 64 ans,Inuk (Inuit),83.3
2016,Yukon,Hommes,25 à 64 ans,Identité non autochtone,85.6
2016,Yukon,Hommes,65 à 74 ans,"Total, toutes les personnes",72.1
2016,Yukon,Hommes,65 à 74 ans,Non-immigrants,69.3
2016,Yukon,Hommes,65 à 74 ans,Immigrants,85.2
2016,Yukon,Hommes,65 à 74 ans,Résidents non permanents,0.0
2016,Yukon,Hommes,65 à 74 ans,Total de la population des minorités visibles,100.0
2016,Yukon,Hommes,65 à 74 ans,Pas une minorité visible,71.8
2016,Yukon,Hommes,65 à 74 ans,Total identité autochtone,43.6
2016,Yukon,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),42.4
2016,Yukon,Hommes,65 à 74 ans,Métis,40.0
2016,Yukon,Hommes,65 à 74 ans,Inuk (Inuit),0.0
2016,Yukon,Hommes,65 à 74 ans,Identité non autochtone,76.3
2016,Yukon,Hommes,75 ans et plus,"Total, toutes les personnes",54.0
2016,Yukon,Hommes,75 ans et plus,Non-immigrants,44.9
2016,Yukon,Hommes,75 ans et plus,Immigrants,83.3
2016,Yukon,Hommes,75 ans et plus,Résidents non permanents,0.0
2016,Yukon,Hommes,75 ans et plus,Total de la population des minorités visibles,100.0
2016,Yukon,Hommes,75 ans et plus,Pas une minorité visible,52.7
2016,Yukon,Hommes,75 ans et plus,Total identité autochtone,13.3
2016,Yukon,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),13.3
2016,Yukon,Hommes,75 ans et plus,Métis,0.0
2016,Yukon,Hommes,75 ans et plus,Inuk (Inuit),0.0
2016,Yukon,Hommes,75 ans et plus,Identité non autochtone,59.6
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",82.5
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,81.1
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,89.5
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,91.4
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,85.8
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,82.2
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,64.1
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),62.7
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,74.2
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),48.0
2016,Yukon,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,88.0
2016,Yukon,Femmes,15 à 24 ans,"Total, toutes les personnes",54.9
2016,Yukon,Femmes,15 à 24 ans,Non-immigrants,54.8
2016,Yukon,Femmes,15 à 24 ans,Immigrants,53.8
2016,Yukon,Femmes,15 à 24 ans,Résidents non permanents,0.0
2016,Yukon,Femmes,15 à 24 ans,Total de la population des minorités visibles,52.2
2016,Yukon,Femmes,15 à 24 ans,Pas une minorité visible,55.2
2016,Yukon,Femmes,15 à 24 ans,Total identité autochtone,40.7
2016,Yukon,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),41.7
2016,Yukon,Femmes,15 à 24 ans,Métis,47.1
2016,Yukon,Femmes,15 à 24 ans,Inuk (Inuit),20.0
2016,Yukon,Femmes,15 à 24 ans,Identité non autochtone,61.9
2016,Yukon,Femmes,25 à 64 ans,"Total, toutes les personnes",88.8
2016,Yukon,Femmes,25 à 64 ans,Non-immigrants,87.8
2016,Yukon,Femmes,25 à 64 ans,Immigrants,94.4
2016,Yukon,Femmes,25 à 64 ans,Résidents non permanents,93.5
2016,Yukon,Femmes,25 à 64 ans,Total de la population des minorités visibles,94.2
2016,Yukon,Femmes,25 à 64 ans,Pas une minorité visible,88.4
2016,Yukon,Femmes,25 à 64 ans,Total identité autochtone,72.1
2016,Yukon,Femmes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),70.4
2016,Yukon,Femmes,25 à 64 ans,Métis,81.9
2016,Yukon,Femmes,25 à 64 ans,Inuk (Inuit),71.4
2016,Yukon,Femmes,25 à 64 ans,Identité non autochtone,93.6
2016,Yukon,Femmes,65 à 74 ans,"Total, toutes les personnes",79.3
2016,Yukon,Femmes,65 à 74 ans,Non-immigrants,76.5
2016,Yukon,Femmes,65 à 74 ans,Immigrants,89.8
2016,Yukon,Femmes,65 à 74 ans,Résidents non permanents,0.0
2016,Yukon,Femmes,65 à 74 ans,Total de la population des minorités visibles,78.6
2016,Yukon,Femmes,65 à 74 ans,Pas une minorité visible,78.6
2016,Yukon,Femmes,65 à 74 ans,Total identité autochtone,66.0
2016,Yukon,Femmes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),66.7
2016,Yukon,Femmes,65 à 74 ans,Métis,57.1
2016,Yukon,Femmes,65 à 74 ans,Inuk (Inuit),0.0
2016,Yukon,Femmes,65 à 74 ans,Identité non autochtone,81.8
2016,Yukon,Femmes,75 ans et plus,"Total, toutes les personnes",58.5
2016,Yukon,Femmes,75 ans et plus,Non-immigrants,51.7
2016,Yukon,Femmes,75 ans et plus,Immigrants,78.6
2016,Yukon,Femmes,75 ans et plus,Résidents non permanents,0.0
2016,Yukon,Femmes,75 ans et plus,Total de la population des minorités visibles,50.0
2016,Yukon,Femmes,75 ans et plus,Pas une minorité visible,59.8
2016,Yukon,Femmes,75 ans et plus,Total identité autochtone,25.0
2016,Yukon,Femmes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),23.1
2016,Yukon,Femmes,75 ans et plus,Métis,100.0
2016,Yukon,Femmes,75 ans et plus,Inuk (Inuit),0.0
2016,Yukon,Femmes,75 ans et plus,Identité non autochtone,69.2
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",67.0
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,64.1
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,88.2
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,96.5
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,86.7
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,64.9
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,45.9
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),41.9
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Métis,63.7
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),42.8
2016,Territoires du Nord-Ouest,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,86.6
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,"Total, toutes les personnes",49.9
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Non-immigrants,48.9
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Immigrants,64.5
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Résidents non permanents,100.0
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Total de la population des minorités visibles,64.1
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Pas une minorité visible,48.8
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Total identité autochtone,40.0
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),39.4
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Métis,47.6
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Inuk (Inuit),36.5
2016,Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,Identité non autochtone,66.5
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",73.1
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Non-immigrants,70.3
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Immigrants,92.3
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Résidents non permanents,97.9
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,92.2
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Pas une minorité visible,71.0
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Total identité autochtone,50.6
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),46.1
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Métis,69.6
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Inuk (Inuit),46.6
2016,Territoires du Nord-Ouest,Les deux sexes,25 à 64 ans,Identité non autochtone,90.7
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",59.5
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Non-immigrants,54.6
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Immigrants,81.9
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Résidents non permanents,100.0
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,84.4
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Pas une minorité visible,57.6
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Total identité autochtone,37.9
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),31.7
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Métis,58.1
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Inuk (Inuit),35.3
2016,Territoires du Nord-Ouest,Les deux sexes,65 à 74 ans,Identité non autochtone,81.0
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,"Total, toutes les personnes",31.0
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Non-immigrants,24.5
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Immigrants,78.3
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Résidents non permanents,0.0
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,77.8
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Pas une minorité visible,29.1
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Total identité autochtone,13.2
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),9.4
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Métis,28.6
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Inuk (Inuit),14.3
2016,Territoires du Nord-Ouest,Les deux sexes,75 ans et plus,Identité non autochtone,66.7
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",64.2
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,60.8
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,89.6
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,93.1
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,87.3
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,62.0
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,41.1
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),37.3
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,59.1
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),38.0
2016,Territoires du Nord-Ouest,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,84.5
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,"Total, toutes les personnes",49.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Non-immigrants,47.8
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Immigrants,67.7
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Résidents non permanents,75.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Total de la population des minorités visibles,63.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Pas une minorité visible,47.9
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Total identité autochtone,37.5
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),37.0
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Métis,46.9
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Inuk (Inuit),33.3
2016,Territoires du Nord-Ouest,Hommes,15 à 24 ans,Identité non autochtone,67.8
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,"Total, toutes les personnes",69.9
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Non-immigrants,66.5
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Immigrants,94.1
2016,Territoires du Nord-Ouest,Hommes,25 à 64 ans,Résidents non permanents,95.7
